Instance;SuccessfulRuns;BestFitness;MeanFitness;StdFitness;BestRun;BestSeed;MeanRuntimeSeconds;MeanFunctionEvaluations
2c_Hurink_rdata_38_workers.fjs;10;3982.795939376353;4522.234626180157;270.8720584462048;4;1003;129600.4637264967;559702
