Instance;SuccessfulRuns;BestFitness;MeanFitness;StdFitness;BestRun;BestSeed;MeanRuntimeSeconds;MeanFunctionEvaluations
1_Brandimarte_7_workers.fjs;10;355.38660922835857;379.99052430764243;15.573399451197664;9;1008;115347.59131596089;2577425
