Instance;SuccessfulRuns;BestFitness;MeanFitness;StdFitness;BestRun;BestSeed;MeanRuntimeSeconds;MeanFunctionEvaluations
2a_Hurink_sdata_38_workers.fjs;10;4913.076025232782;5209.430329300601;238.8190443911593;3;1002;129600.72183265685;344416
