variant,instance,run,seed,fitness,deterministic_makespan,final_robust_stdev,final_R,function_evaluations,raw_function_evaluations,runtime_s,generations
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,5,1004,898.5015781668335,424.0,14.077052269260376,2.119107495676494,4846416,4999992,129600.66714787483,69698
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,6,1005,870.9479193450766,412.0,9.539683359709958,2.1139512605463024,4653504,4999992,129601.04555511475,63781
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,7,1006,871.762357399605,409.0,16.994301050294524,2.131448306600501,4389288,4999992,129600.6258893013,70276
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,8,1007,868.649475400591,411.0,13.395309447427305,2.1135023732374476,4592208,4999992,129600.45488762856,67747
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,9,1008,937.798338803891,444.0,14.836431618052208,2.1121584207294846,4294452,4999992,129600.72133851051,65074
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,10,1009,931.1253716762477,441.0,15.755676501518513,2.111395400626412,2351196,4999992,129601.4253358841,67366
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,1,1000,107.39025887957345,51.0,2.9726145725597175,2.1056913505798716,1325988,4999992,129600.16663599014,105971
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,2,1001,108.14123590707307,51.0,2.8377091976552835,2.120416390334766,757632,4999992,129600.05009961128,107772
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,3,1002,107.69018650440653,51.0,2.630998959830228,2.111572284400128,3213480,4999992,129600.69013285637,106917
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,4,1003,107.35755598793,51.0,2.8428396127446782,2.105050117410392,4971132,4999992,129600.08437538147,107165
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,5,1004,107.40464215459771,51.0,2.35018103833085,2.1059733755803474,4647492,4999992,129600.34408712387,112820
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,6,1005,107.54836967475347,51.0,2.1108002039474134,2.108791562250068,1459620,4999992,129600.4890062809,105927
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,7,1006,108.61223735221965,51.0,3.98873196634345,2.1296517127886205,2463084,4999992,129600.16199088097,108256
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,8,1007,107.45393444465016,51.0,1.5578247770502436,2.1069398910715718,2590548,4999992,129600.84916043282,107328
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,9,1008,107.67951428731084,51.0,2.4782913463555936,2.111363025241389,2967624,4999992,129600.7037973404,105809
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,10,1009,108.0249609621993,51.0,3.1435979821698825,2.1181364894548884,128064,4999992,129600.34444856644,105361
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,1,1000,1269.2924360643256,602.0,25.540626653630675,2.108459196120142,3271908,4999992,129600.08322143555,105910
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,2,1001,1219.9792784460624,576.0,23.54109564874533,2.118019580635525,3087720,4999992,129600.61342668533,108385
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,3,1002,1264.7920447465235,601.0,30.452005841080894,2.104479275784565,536340,4999992,129600.1403734684,108133
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,4,1003,1254.4859327562751,594.0,32.562300729575604,2.111929179724369,3240156,4999992,129600.93363785744,105072
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,5,1004,1248.0525169387174,588.0,17.815490592387242,2.122538294113465,4874136,4999992,129600.70221567154,105132
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,6,1005,1183.684475161575,566.0,14.720251049312479,2.0913153271405918,4182348,4999992,129600.4908516407,111038
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,7,1006,1294.1233988243707,611.0,33.94833220899716,2.118041569270656,1354584,4999992,129600.71967315674,107629
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,8,1007,1264.3779318702482,599.0,17.785054765220334,2.1108145774127682,2986164,4999992,129600.66623950005,114449
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,9,1008,1243.8826203745311,591.0,26.947539065651583,2.104708325506821,3220152,4999992,129600.62283086777,106354
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,10,1009,1265.1830866548682,597.0,24.71114716792695,2.1192346510131794,4907136,4999992,129600.12804293633,109838
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,1,1000,2104.05394372552,985.0,33.68667320666002,2.1360953743406297,4800432,4999992,129600.72164726257,59160
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,2,1001,2101.2215289616006,982.0,33.2372900942094,2.1397367912032594,4382484,4999992,129600.78595852852,59988
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,3,1002,2083.694740033392,976.0,31.880988758149037,2.134933135280115,711660,4999992,129600.38157653809,62783
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,4,1003,2062.8889951530186,965.0,31.747820007028263,2.137708803267377,1292328,4999992,129600.46997857094,59919
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,5,1004,1994.7975518184671,933.0,26.59662737135703,2.138046679333834,2497776,4999992,129600.91412186623,62792
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,6,1005,1985.0699839956133,933.0,22.963297438016426,2.1276205616244517,4471908,4999992,129600.16078472137,62658
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,7,1006,2282.367981278477,1072.0,49.76068776691198,2.1290746094015645,3881712,4999992,129600.012819767,61236
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,8,1007,2102.8831924986757,997.0,27.9783236371354,2.1092108249735966,4563240,4999992,129600.167263031,60261
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,9,1008,2049.1691042511584,954.0,31.262098597290453,2.147976000263269,3266316,4999992,129600.46296858788,60976
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,10,1009,2024.2955407295171,948.0,32.910984237692276,2.1353328488707985,2648820,4999992,129600.53910589218,60270
hpo_no_rl,2c_Hurink_rdata_38_workers.fjs,1,1000,4158.880588850913,1951.0,47.07354696219885,2.1316661142239433,427536,1707360,129600.1119453907,34170
hpo_no_rl,2c_Hurink_rdata_38_workers.fjs,2,1001,4590.984308721387,2166.0,52.40880514783772,2.1195680095666605,737940,1270416,129600.12345576286,35823
hpo_no_rl,2c_Hurink_rdata_38_workers.fjs,3,1002,4327.7255939683455,2023.0,57.28031677492782,2.1392612921247385,861288,1525788,129602.54167413712,34843
hpo_no_rl,2c_Hurink_rdata_38_workers.fjs,4,1003,4391.719144542186,2070.0,53.59593723362235,2.121603451469655,490860,1965936,129600.13065171242,32661
