Instance;SuccessfulRuns;BestFitness;MeanFitness;StdFitness;BestRun;BestSeed;MeanRuntimeSeconds;MeanFunctionEvaluations
2a_Hurink_sdata_54_workers.fjs;10;17519.462602732234;18538.918668671864;509.36832073616625;10;1009;23980.86900794506;4126629
