variant,instance,run,seed,fitness,deterministic_makespan,final_robust_stdev,final_R,function_evaluations,raw_function_evaluations,runtime_s,generations
competition_no_rl,2a_Hurink_sdata_40_workers.fjs,8,1007,3577.9578375293527,1694.0,37.50563503737196,2.1121356774081184,1946490,5000000,125278.52866053581,81042
competition_no_rl,2a_Hurink_sdata_40_workers.fjs,9,1008,3471.271984260472,1627.0,58.026680761049676,2.133541477726166,202680,5000000,128790.1543533802,83540
competition_no_rl,2a_Hurink_sdata_40_workers.fjs,10,1009,3800.737286030936,1789.0,46.75590467887274,2.12450379319784,1698550,5000000,123929.59617614746,85340
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,1,1000,18820.500853864247,8937.0,329.94394571305526,2.1059081183690553,4496690,5000000,23052.906194210052,21998
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,2,1001,18262.473650369557,8701.0,326.28219949260335,2.0988936501976276,4362260,5000000,23094.520582437515,22246
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,3,1002,18769.271305764298,8902.0,345.41194225058274,2.1084330831009095,4290200,5000000,23114.093683242798,21576
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,4,1003,18997.18927714894,8947.0,336.3314147458994,2.12330270226321,4439080,5000000,23199.30340719223,22560
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,5,1004,18848.102649867174,8925.0,240.3154256132733,2.1118322296769945,2734130,5000000,22618.3732483387,20678
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,6,1005,18495.4674904721,8755.0,245.70760925344868,2.1125605357478126,4059990,5000000,22569.32054591179,20892
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,7,1006,18762.523502777898,8910.0,425.8331335022889,2.105782660244433,2419820,5000000,23110.31477165222,22682
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,8,1007,19055.494799022355,9040.0,306.83808231798565,2.107908716706013,4927350,5000000,25463.393589258194,28255
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,9,1008,17858.70055469984,8543.0,345.7927213770158,2.090448385192537,4965830,5000000,23448.502824783325,23515
competition_no_rl,2a_Hurink_sdata_54_workers.fjs,10,1009,17519.462602732234,8267.0,362.8033084013978,2.1192043791861903,4570940,5000000,22963.341080904007,22320
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,1,1000,1900.6553435783205,907.0,24.24955167196706,2.0955406213652927,4992870,5000000,33194.543993234634,26672
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,2,1001,2240.0238340769683,1067.0,32.25512724284323,2.0993662924807577,4880890,5000000,34967.393434762955,31258
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,3,1002,2052.8210499859265,970.0,30.974660983508052,2.1163103608102336,2845680,5000000,33715.641780376434,27676
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,4,1003,2044.4907739018413,963.0,33.558846193275635,2.1230433789219534,1852480,5000000,33455.101996421814,27578
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,5,1004,1949.099403063879,920.0,30.312987893680067,2.1185863076781293,4957520,5000000,33952.70045542717,28958
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,6,1005,1923.529749689821,910.0,23.247102653784356,2.1137689557031,4735490,5000000,32055.823803424835,24966
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,7,1006,1989.4837443276863,931.0,53.54165315683929,2.136932056205893,4108450,5000000,34778.94891357422,30247
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,8,1007,2002.6709790630266,943.0,39.05500415018867,2.12372320155146,95340,5000000,33880.63437581062,27168
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,9,1008,2077.695482406244,979.0,35.24606900558987,2.1222630055222105,4372760,5000000,33474.73347735405,27419
competition_no_rl,2a_Hurink_sdata_61_workers.fjs,10,1009,2142.8686123393113,1015.0,44.58114105656501,2.1112006032899617,3226270,5000000,34711.88103866577,30616
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,1,1000,912.8762109732633,433.0,15.641563557675765,2.108259147744257,4996790,5000000,35253.87183427811,32903
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,2,1001,905.5058716238792,428.0,18.049780246560378,2.115667924354858,571390,5000000,33642.919947862625,28547
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,3,1002,854.8607148983949,404.0,13.133802410289155,2.1159918685603833,4965090,5000000,34207.299658060074,30172
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,4,1003,884.954819094337,419.0,13.456710787845704,2.1120640073850527,3771060,5000000,33575.31496548653,28634
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,5,1004,865.3265344717249,407.0,13.339707815268254,2.1261094213064493,4201640,5000000,33795.780308008194,29167
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,6,1005,870.2602559121628,415.0,10.063701443668167,2.0970126648485854,4866070,5000000,33679.01256132126,30090
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,7,1006,920.6654684219654,434.0,18.388045154371916,2.1213490055805657,3683280,5000000,33547.27046084404,28384
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,8,1007,860.8985013919737,407.0,14.14228619395689,2.1152297331498127,1114240,5000000,34525.84337091446,31565
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,9,1008,856.846874902099,406.0,10.523621896937877,2.110460283010096,3576200,5000000,33952.134630441666,30040
competition_no_rl,2a_Hurink_sdata_63_workers.fjs,10,1009,901.0570773669917,425.0,15.23941304435327,2.1201342996870394,4195660,5000000,41002.868472099304,43093
competition_no_rl,2b_Hurink_edata_1_workers.fjs,1,1000,113.8809488476775,54.0,3.1361600389212714,2.108906460142176,1099270,5000000,12785.387611150742,17611
competition_no_rl,2b_Hurink_edata_1_workers.fjs,2,1001,107.45749740454286,51.0,2.7785772956877883,2.107009753030252,2879400,5000000,12721.101152896881,17184
competition_no_rl,2b_Hurink_edata_1_workers.fjs,3,1002,108.03074005192549,51.0,2.3799666731762246,2.1182498049397154,2977480,5000000,12726.471103668213,17387
competition_no_rl,2b_Hurink_edata_1_workers.fjs,4,1003,107.19248199281232,51.0,2.3342985954184483,2.1018133724080847,4945010,5000000,12788.26170039177,17245
competition_no_rl,2b_Hurink_edata_1_workers.fjs,5,1004,107.25303587634335,51.0,2.613601818525953,2.1030007034577127,1288340,5000000,12772.051815271378,17326
competition_no_rl,2b_Hurink_edata_1_workers.fjs,6,1005,107.61618541939013,51.0,2.0755522325668077,2.11012128273314,4540390,5000000,12801.756734609604,17396
competition_no_rl,2b_Hurink_edata_1_workers.fjs,7,1006,108.66315867723185,51.0,5.312515605807751,2.130650170141801,3653040,5000000,12682.135912656784,16837
competition_no_rl,2b_Hurink_edata_1_workers.fjs,8,1007,107.54849089619715,51.0,2.1874740148396024,2.108793939141121,4685390,5000000,12762.481214284897,17315
competition_no_rl,2b_Hurink_edata_1_workers.fjs,9,1008,107.12000040152562,51.0,1.9137809172790927,2.1003921647357964,610590,5000000,12750.612533569336,16724
competition_no_rl,2b_Hurink_edata_1_workers.fjs,10,1009,113.1316029454148,54.0,2.8156343266319235,2.095029684174348,4632500,5000000,12690.518775939941,16755
competition_no_rl,2b_Hurink_edata_6_workers.fjs,1,1000,1221.2142328701332,576.0,29.274182896435818,2.12016359873287,3878440,5000000,17597.801370859146,22314
competition_no_rl,2b_Hurink_edata_6_workers.fjs,2,1001,1247.5462477137883,593.0,27.10895361889126,2.1037879388090865,3990050,5000000,17593.617461681366,22133
competition_no_rl,2b_Hurink_edata_6_workers.fjs,3,1002,1233.9543282131488,587.0,20.609896264663995,2.102136845337562,4573080,5000000,16664.34566450119,19555
competition_no_rl,2b_Hurink_edata_6_workers.fjs,4,1003,1309.7528829147313,620.0,37.722387975025384,2.11250464986247,1630800,5000000,17953.297210931778,22508
competition_no_rl,2b_Hurink_edata_6_workers.fjs,5,1004,1197.9523662385966,566.0,17.511585855082767,2.116523615262538,2629660,5000000,17352.477403879166,21814
competition_no_rl,2b_Hurink_edata_6_workers.fjs,6,1005,1187.9278536167506,564.0,18.553405759651497,2.106255059604168,3947940,5000000,17493.144193410873,21798
competition_no_rl,2b_Hurink_edata_6_workers.fjs,7,1006,1221.0227216434446,570.0,38.578977747204625,2.1421451256902535,3998560,5000000,17727.16098189354,23085
competition_no_rl,2b_Hurink_edata_6_workers.fjs,8,1007,1234.501736162986,584.0,19.04583398975724,2.1138728358955237,1538270,5000000,17499.8425617218,22806
competition_no_rl,2b_Hurink_edata_6_workers.fjs,9,1008,1230.7752328229678,582.0,29.31322935403992,2.1147340770154086,1921380,5000000,18112.763720989227,23724
competition_no_rl,2b_Hurink_edata_6_workers.fjs,10,1009,1269.920041785533,604.0,27.05319589262247,2.1025166254727368,4037950,5000000,17350.536009073257,21354
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,1,1000,2285.447777504625,1089.0,26.922386089683503,2.0986664623550273,3044630,5000000,89628.52113676071,84575
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,2,1001,2185.552555209693,1021.0,29.674363062846506,2.1405999561309432,627660,5000000,86286.6164112091,80086
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,3,1002,2097.601781065826,990.0,34.905785618002014,2.1187896778442687,411530,5000000,84046.34502625465,76827
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,4,1003,2270.8188596296,1075.0,40.242297624004514,2.1123896368647443,718080,5000000,88303.5070412159,81836
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,5,1004,2292.614350112232,1080.0,26.106670603931793,2.1227910649187334,604760,5000000,82879.60649776459,74289
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,6,1005,2006.9865963068166,945.0,24.130085060168962,2.1237953400072134,1261030,5000000,87453.93427920341,84014
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,7,1006,2255.330051382367,1048.0,47.40635602913885,2.1520324917770677,176750,5000000,84982.38793253899,78159
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,8,1007,2173.7312539812474,1026.0,33.66529307726834,2.1186464463754846,733790,5000000,87294.87802147865,81943
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,9,1008,2192.9488624807905,1027.0,35.46826236964547,2.135295873885872,119480,5000000,76303.0579688549,65381
competition_no_rl,2c_Hurink_rdata_28_workers.fjs,10,1009,2336.820736243349,1098.0,42.7378722756948,2.128252036651502,3113390,5000000,83154.60767769814,75337
competition_no_rl,2c_Hurink_rdata_38_workers.fjs,1,1000,5014.408428164271,2364.0,54.63763867624398,2.1211541574298947,432620,1164420,129600.07564520836,79060
competition_no_rl,2c_Hurink_rdata_38_workers.fjs,2,1001,4429.437783039817,2093.0,42.56865169609662,2.1163104553463055,190920,1706640,129600.30782461166,74772
competition_no_rl,2c_Hurink_rdata_38_workers.fjs,3,1002,4731.537518238283,2237.0,54.87435460532054,2.1151262933564072,628430,1239060,129600.75241732597,79480
competition_no_rl,2c_Hurink_rdata_38_workers.fjs,4,1003,3982.795939376353,1860.0,48.13405774192686,2.141288139449652,503370,1787450,129600.8435227871,74424
competition_no_rl,2c_Hurink_rdata_38_workers.fjs,5,1004,4636.553901923269,2186.0,46.55357730534119,2.121021913048156,325230,1539220,129600.34700894356,76195
