comparison,baseline,candidate,instance,paired_runs,baseline_median_fitness,candidate_median_fitness,quality_ratio,baseline_mean_raw_function_evaluations,candidate_mean_raw_function_evaluations,raw_fe_ratio,baseline_mean_best_found_function_evaluations,candidate_mean_best_found_function_evaluations,best_found_fe_ratio,runtime_ratio,final_robust_stdev_ratio,final_R_delta,quality_outcome,raw_fe_outcome
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,10,2778.2787638174195,2819.9486145201327,1.0149984412094983,4303747.2,4214754,0.9793219267153981,1626052.8,1321410,0.8126488881541853,1.0000025608458827,0.8396509711224441,-0.007982086270388322,loss,win
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,10,1157.0797678681758,1184.4899887147462,1.0236891367455776,4999992,4999992,1.0,2501616,3063549.6,1.2246282403054667,1.0000004989654583,1.1249737923429937,0.0029013381503637525,loss,tie
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,10,6140.802149049347,6108.403665736974,0.99472406331844,1276446,1418292,1.1111257350487211,644114.4,758617.2,1.1777678002541163,0.9999990386565824,1.0587451457665027,0.004222889229211102,win,loss
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,10,6141.669383502262,6214.94295158402,1.0119305621169687,1195808.4,1353988.8,1.1322790507241798,752370,739591.2,0.9830152717412974,0.9999973737586243,0.9225382956287806,-0.0025130894550353666,loss,loss
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,10,6206.6408773414405,6238.627815876039,1.0051536634979756,3971768.4,3909193.2,0.9842450028052996,1538558.4,1449834,0.942332770728755,0.9999979418001705,1.0864427213547163,0.0005101282377966143,loss,win
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,10,5485.157360311327,5412.488372358672,0.9867517040662385,2842648.8,2831625.6,0.9961222082727913,1378531.2,1122978,0.8146192121005313,0.9999993273628841,0.9445308230540781,0.0012276345316726278,win,win
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,10,2251.291777613901,2201.6122847317374,0.9779328946269159,4999992,4999992,1.0,1814488.8,2078604,1.1455590136461575,0.9999966304320722,1.0015548529109248,-0.003344552098967668,win,tie
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,10,16.860441943627244,16.699163880538915,0.9904345293185338,4999992,4999992,1.0,3553156.8,3106993.2,0.8744317728955842,1.0000000569788972,1.0618720837532871,-0.013659610163793356,win,tie
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,10,32.36109532463876,31.554866536067408,0.9750864802169562,4999992,4999992,1.0,3880041.6,3936982.8,1.0146754096657107,0.9999998320632796,0.894009213363577,0.017335462970974547,win,tie
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,10,1214.6712448739886,1204.3527729292882,0.9915051319538145,4999992,4999992,1.0,1791256.8,2653780.8,1.481518897792879,0.999998745206278,0.9620290129886935,-0.004444529966332045,win,tie
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,10,2850.8090521508634,2833.0602425010456,0.9937741148827816,4999992,4999992,1.0,3533294.4,3633121.2,1.0282531792425789,1.000000192933734,0.9063435761375901,-0.005688011560254225,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,10,198.61151302675904,184.46865211881368,0.9287913339342021,4999992,4999992,1.0,4626730.8,4359708,0.9422869383280307,0.9999985399689778,0.8822081099016572,-0.014898849673172343,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,10,314.5595659144467,288.6683006658633,0.9176904216111956,4999992,4999992,1.0,4345359.6,4198632,0.9662334965327152,1.0000029618142339,0.8233402965887899,-0.0012472071578328858,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_60_workers.fjs,10,1825.0875305248196,1743.0032256678935,0.9550244558224985,2398176,580687.2,0.24213702413834512,2215932,337490.4,0.15230178543384906,0.9994035815197736,0.9848732979871954,0.005985393529703842,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,1_Brandimarte_12_workers.fjs,10,1196.8221041491465,1149.464680461301,0.9604306909743172,4999992,4286708.4,0.8573430517488829,4501522.8,1808493.6,0.40175151395434455,1.0000002806279151,0.9984534867266149,0.005959810393638243,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,1_Brandimarte_14_workers.fjs,10,1558.6938146418604,1444.0864675517928,0.9264721871521632,4999992,3042517.2,0.6085044136070618,4588012.8,1029355.2,0.2243575257680188,1.0000068437624814,0.9112217227055971,0.00215963789356044,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,1_Brandimarte_7_workers.fjs,10,412.3639110604706,367.50018821018944,0.8912035664447314,4999992,4999992,1.0,4381458,1936681.2,0.44201752019533225,0.9999990055048485,1.0206960056736638,0.005030969823162312,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2a_Hurink_sdata_18_workers.fjs,10,2861.075971454132,2770.9287426425008,0.9684918437290521,4999992,4999992,1.0,4639207.2,2108283.6,0.45444911363303625,0.9999990663459171,0.9944355554894548,0.008168497088402393,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2a_Hurink_sdata_1_workers.fjs,10,119.2879334232073,113.33264079843823,0.9500763199271715,4999992,4999992,1.0,3547819.2,2630907.6,0.741556277726892,1.000001098272696,0.9774459837092234,0.004685513893876614,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2a_Hurink_sdata_38_workers.fjs,10,5379.7841501009825,4899.537114668354,0.9107311702415395,4999992,1703204.4,0.34064142502628003,4349870.4,763926,0.17562040469067766,0.9999993726751145,0.8886694179927386,0.005131864225305538,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2a_Hurink_sdata_40_workers.fjs,10,3791.312588281227,3566.979939831458,0.940829819956505,4999992,4215992.4,0.8431998291197267,4227542.4,1501855.2,0.35525491122217956,1.0000014778196653,0.9036255736437732,0.008747563008658865,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2a_Hurink_sdata_54_workers.fjs,10,19108.139635123618,18863.899735531195,0.9872180178575064,4999992,4999992,1.0,3770749.2,3794052,1.0061798859494553,0.9999983315599574,1.0211484241045339,0.0014753094468429317,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2a_Hurink_sdata_61_workers.fjs,10,2110.5081676834866,2012.8253097902598,0.9537159536319424,4999992,4999992,1.0,3709041.6,2991457.2,0.8065310456480187,1.000001939785377,0.9066047721215581,-0.00010369338584181875,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2a_Hurink_sdata_63_workers.fjs,10,898.5326755352467,886.8676977373232,0.9870177478064727,4999992,4999992,1.0,3758683.2,2438536.8,0.648774230294269,0.9999992281289248,0.9510917943150572,0.004871088736431606,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2b_Hurink_edata_1_workers.fjs,10,109.35188972675698,107.63738998682092,0.984321260983965,4999992,4999992,1.0,3461552.4,3110820,0.8986777146577357,1.0000023494132795,0.9595253621832384,0.005128210616938134,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2b_Hurink_edata_6_workers.fjs,10,1263.459155283979,1246.5865104366926,0.9866456744749346,4999992,4999992,1.0,3653377.2,3718303.2,1.017771501940725,1.0000022245112834,1.0656398434949264,0.001182030238402465,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2c_Hurink_rdata_28_workers.fjs,10,2336.5748991942864,2166.264085418685,0.9271109118589227,4999992,4999992,1.0,4294532.4,1575781.2,0.3669273050542126,1.0000003450149597,0.9537060124839909,0.008296748780012742,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,10,4744.920419860991,4423.4764667311665,0.9322551434615542,4999992,1866580.8,0.3733167573068117,4802683.2,807415.2,0.16811752230503146,0.999994741587137,1.0045230070767184,0.015542356789299827,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,10,13764.023824037085,12936.13443155212,0.9398512089873629,4999992,4999992,1.0,3325069.2,2347762.8,0.7060793802426727,1.0000006035387017,0.8553188320645657,-0.0012424865241720262,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,10,2543.717321796422,2429.9039022044426,0.9552570489587254,4999992,4999992,1.0,4343697.6,2187934.8,0.5037032964725722,1.0000008210224633,0.8207642376836592,0.005668436745271954,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,10,3063.315526910166,2819.9486145201327,0.9205544090211604,4999992,4214754,0.8429521487234379,4391458.8,1321410,0.30090456501607166,1.0000029469085565,0.8720437360105835,0.005918556377208173,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,10,1223.7047223102982,1184.4899887147462,0.9679540882039612,4999992,4999992,1.0,3854186.4,3063549.6,0.7948628535454332,1.000001001610337,0.9688852537009848,0.004901953689918415,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,3_DPpaulli_15_workers.fjs,10,7202.1066979847765,6108.403665736974,0.8481412344871492,4999992,1418292,0.28365885385416617,4746631.2,758617.2,0.15982223350320537,0.9999967011283877,0.8754084952306252,0.012303449490005391,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,3_DPpaulli_18_workers.fjs,10,6994.205912216799,6214.94295158402,0.8885844983100029,4999992,1353988.8,0.27079819327710924,4854824.4,739591.2,0.15234149354608992,1.0000017793426046,0.9041108116400864,0.013817360466359396,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,3_DPpaulli_1_workers.fjs,10,6455.789443856512,6238.627815876039,0.9663617238652153,4999992,3909193.2,0.7818398909438256,4297843.2,1449834,0.3373399010927155,0.9999987401308196,1.008129538274325,0.006764569898825901,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,3_DPpaulli_9_workers.fjs,10,6056.846928018051,5412.488372358672,0.8936148521966645,4999992,2831625.6,0.5663260261216418,4574434.8,1122978,0.24549000020723874,0.9999997913328943,0.9298186606698883,0.013633198986807926,win,win
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,10,2278.875369969137,2201.6122847317374,0.9660959584470624,4999992,4999992,1.0,4566003.6,2078604,0.4552348578963013,0.9999987998286907,0.916921502482991,0.003353447832063594,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,5_Kacem_3_workers.fjs,10,18.84402123045131,16.699163880538915,0.8861783626922274,4999992,4999992,1.0,3912874.8,3106993.2,0.7940436019061996,1.000000266785463,1.0806944557069604,-0.005136485728959972,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,5_Kacem_4_workers.fjs,10,40.071166717738635,31.554866536067408,0.7874706209165293,4999992,4999992,1.0,3954544.8,3936982.8,0.9955590337477022,0.9999980321449605,0.8058449016873588,0.010581550192676481,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,6_Fattahi_14_workers.fjs,10,1247.4575320521922,1204.3527729292882,0.9654459105698032,4999992,4999992,1.0,3410028,2653780.8,0.7782284485640587,0.99999931266333,0.8312002286122138,-0.0003288429561734141,win,tie
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,6_Fattahi_20_workers.fjs,10,3085.37397206494,2833.0602425010456,0.9182226427498418,4999992,4999992,1.0,4253289.6,3633121.2,0.854190883216605,1.0000000702585587,0.8971926528952284,0.004760231753014654,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,10,198.27429057330716,184.46865211881368,0.9303710107116022,4999992,4999992,1.0,3795706.8,4359708,1.1485892429836784,1.0000004287068918,0.8434604075880868,-0.003382598099407552,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,10,315.6416811269098,288.6683006658633,0.9145443011051466,4999992,4999992,1.0,4813644,4198632,0.8722356701077189,0.9999991099054198,0.8206747518595491,-0.011093265286012066,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,0_BehnkeGeiger_60_workers.fjs,10,1824.3426689650105,1743.0032256678935,0.955414383119558,1742596.8,580687.2,0.33323095738497854,1630384.8,337490.4,0.20700045780603452,0.9995049732140492,0.9822987985150743,0.01037717959205553,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,1_Brandimarte_12_workers.fjs,10,1203.5858727018854,1149.464680461301,0.9550333769545751,4999992,4286708.4,0.8573430517488829,4767307.2,1808493.6,0.379353275157095,1.0000014567200033,0.9536128547718379,0.01174600222795874,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,1_Brandimarte_14_workers.fjs,10,1530.2979554546687,1444.0864675517928,0.9436635933573724,4999992,3042517.2,0.6085044136070618,4782585.6,1029355.2,0.21522985390998545,1.0000013445466451,0.9802377173261655,0.0042560456217279885,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,1_Brandimarte_7_workers.fjs,10,414.6465161919708,367.50018821018944,0.8862975422662087,4999992,4999992,1.0,3915495.6,1936681.2,0.494619684925709,1.0000007345068764,0.9496348209235561,0.008509878721691955,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2a_Hurink_sdata_18_workers.fjs,10,2837.453019168551,2770.9287426425008,0.9765549328652696,4999992,4999992,1.0,3844753.2,2108283.6,0.5483534287714489,1.000000120887933,0.9795488047979181,0.001110668687895,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2a_Hurink_sdata_1_workers.fjs,10,119.08757014924417,113.33264079843823,0.9516748108673837,4999992,4999992,1.0,2673849.6,2630907.6,0.9839400091912425,1.000001642194269,0.9809998729116974,0.006489466615081874,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2a_Hurink_sdata_38_workers.fjs,10,5382.2435426825905,4899.537114668354,0.9103150156275447,4999992,1703204.4,0.34064142502628003,4508493.6,763926,0.1694415181159401,1.0000000151830062,0.8658453235341261,0.008693052100660736,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,2a_Hurink_sdata_40_workers.fjs,10,3699.0364594148195,3566.979939831458,0.9642997518320615,4999992,4215992.4,0.8431998291197267,4327738.8,1501855.2,0.34703000097880216,1.0000030497475592,0.9806171659363823,0.010931770908018557,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,2a_Hurink_sdata_54_workers.fjs,10,19618.86389997384,18863.899735531195,0.9615184565073795,4999992,4999992,1.0,3098154,3794052,1.2246169815961376,0.9999985109420346,0.9606685033659552,-0.0043901306732254675,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2a_Hurink_sdata_61_workers.fjs,10,2090.034333079059,2012.8253097902598,0.9630584904435259,4999992,4999992,1.0,4230448.8,2991457.2,0.7071252581995556,1.0000015273613407,0.9028097264599052,-0.0011158064110552424,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2a_Hurink_sdata_63_workers.fjs,10,911.1605759111883,886.8676977373232,0.9733385323991093,4999992,4999992,1.0,3437022,2438536.8,0.7094911816101264,0.9999982508609737,0.8366724552690037,-0.0008077867068441158,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2b_Hurink_edata_1_workers.fjs,10,108.58989260091764,107.63738998682092,0.9912284413283537,4999992,4999992,1.0,3632246.4,3110820,0.8564452015149633,1.0000004751165514,0.9524993641682099,0.004541533712500101,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2b_Hurink_edata_6_workers.fjs,10,1272.2324936657433,1246.5865104366926,0.9798417479849492,4999992,4999992,1.0,3444320.4,3718303.2,1.0795462582400872,1.000000103990156,1.0005022390595921,0.001124383134356144,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2c_Hurink_rdata_28_workers.fjs,10,2322.718791451521,2166.264085418685,0.9326415635811584,4999992,4999992,1.0,4507658.4,1575781.2,0.3495786637248288,1.0000018800423554,0.8907147511208698,0.00965939693860296,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,10,4701.139596615228,4423.4764667311665,0.9409370591581718,4999992,1866580.8,0.3733167573068117,4597831.2,807415.2,0.1756078387566729,0.9999974295056636,0.9770284816610583,0.009886292950494369,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,10,13618.96422308381,12936.13443155212,0.9498618411542405,4999992,4999992,1.0,3761815.2,2347762.8,0.624103703977803,1.0000005827897167,0.94599608629422,0.007871454443559411,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,10,2521.8338979806867,2429.9039022044426,0.9635463716108125,4999992,4999992,1.0,4345572,2187934.8,0.5034860312980661,1.0000017962197139,0.9017876700684891,0.007207137814231768,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,10,3036.5195135981203,2819.9486145201327,0.928677916243205,4999992,4214754,0.8429521487234379,4558284,1321410,0.28989198566829094,1.0000034875846286,0.9403883414180689,0.010697555121227165,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,10,1227.9561300248229,1184.4899887147462,0.9646028549006893,4999992,4999992,1.0,4082884.8,3063549.6,0.7503394658600214,1.0000006963227948,0.9144991776606188,0.004492178582122364,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,3_DPpaulli_15_workers.fjs,10,7331.417845749604,6108.403665736974,0.8331817656905651,4999992,1418292,0.28365885385416617,4874680.8,758617.2,0.15562397439438497,0.9999921107645052,0.9207194163343373,0.016897726806635482,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,3_DPpaulli_18_workers.fjs,10,7177.358942166324,6214.94295158402,0.8659094524410368,4999992,1353988.8,0.27079819327710924,4751589.6,739591.2,0.15565132140199986,0.9999970359064183,0.9090409486617949,0.010650488234630107,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,3_DPpaulli_1_workers.fjs,10,6469.5220093268945,6238.627815876039,0.9643104709871946,4999992,3909193.2,0.7818398909438256,4136608.8,1449834,0.3504885451097044,0.9999974430945586,1.0540730804058207,0.003494103852504704,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,3_DPpaulli_9_workers.fjs,10,6135.905641383966,5412.488372358672,0.8821009788439109,4999992,2831625.6,0.5663260261216418,4835484,1122978,0.23223693843263674,1.0000054562693137,0.986941186974578,0.014369275433012696,win,win
combined_effect,hpo_plain_ga,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,10,2338.768602222407,2201.6122847317374,0.9413553280301705,4999992,4999992,1.0,4347338.4,2078604,0.4781325511719998,1.0000009358093271,1.0160727869709245,0.007353773429974453,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,5_Kacem_3_workers.fjs,10,17.330337686985324,16.699163880538915,0.9635798322083242,4999992,4999992,1.0,3638785.2,3106993.2,0.8538545226577265,1.0000001585594047,0.933001058821464,-0.0036723660254227575,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,5_Kacem_4_workers.fjs,10,40.01026487450223,31.554866536067408,0.7886692736237475,4999992,4999992,1.0,4164261.6,3936982.8,0.9454215844652987,0.9999987121418357,0.6668095170845746,0.011097587876328419,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,6_Fattahi_14_workers.fjs,10,1234.1914017448082,1204.3527729292882,0.9758233376335823,4999992,4999992,1.0,3132909.6,2653780.8,0.8470658712910196,0.9999999998868618,1.0345395668881194,0.0022515356569257072,win,tie
combined_effect,hpo_plain_ga,hpo_with_rl,6_Fattahi_20_workers.fjs,10,3066.7372922616833,2833.0602425010456,0.9238027168645073,4999992,4999992,1.0,3495387.6,3633121.2,1.0394043853677344,1.0000003052456705,0.9035522093484579,0.0010307563326805713,win,tie
