comparison,baseline,candidate,instance,run,seed,baseline_fitness,candidate_fitness,fitness_ratio,baseline_raw_function_evaluations,candidate_raw_function_evaluations,raw_function_evaluations_ratio,baseline_best_found_function_evaluations,candidate_best_found_function_evaluations,baseline_runtime_s,candidate_runtime_s
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_61_workers.fjs,3,1002,2078.721347211951,2088.060975673988,1.0044929679846526,4999992,4999992,1.0,3499728,4036440,129601.19944858551,129600.56723189354
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_61_workers.fjs,4,1003,2123.7204424500915,2088.932926726077,0.9836195409580929,4999992,4999992,1.0,4395240,4961604,129600.1829931736,129600.55575728416
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_61_workers.fjs,5,1004,2045.9815561902353,2113.296983112913,1.0329012872667453,4999992,4999992,1.0,4583376,3706344,129600.24719619751,129600.56405830383
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_61_workers.fjs,6,1005,2009.9530301590369,2109.105240936697,1.0493306108600033,4999992,4999992,1.0,4713816,2746020,129601.31844258308,129600.96490812302
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_61_workers.fjs,7,1006,2021.9252145573835,2050.841320777472,1.0143012738611197,4999992,4999992,1.0,4659384,1858980,129601.03151082993,129600.03816223145
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_61_workers.fjs,8,1007,2252.19602136106,2250.33116198897,0.9991719817660618,4999992,4999992,1.0,4789272,3037824,129600.4984061718,129601.27841424942
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_61_workers.fjs,9,1008,1970.882677645063,1996.2904062581606,1.0128915479857261,4999992,4999992,1.0,4106352,4427076,129600.70487093925,129601.09027290344
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_61_workers.fjs,10,1009,2101.3473189461665,2111.911094430276,1.00502714396086,4999992,4999992,1.0,4494672,4078224,129601.05695939064,129600.20192217827
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,1,1000,958.8367411482282,951.1381997019853,0.9919709569774895,4999992,4999992,1.0,4577232,3108000,129601.11831521988,129600.77777504921
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,2,1001,924.7923890881435,907.8186359150533,0.9816458770926666,4999992,4999992,1.0,2746872,2319708,129600.55888533592,129600.25464892387
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,3,1002,911.7506987636567,877.9323634732225,0.9629083527588274,4999992,4999992,1.0,4531020,4736436,129600.77489900589,129600.01589822769
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,4,1003,896.845834401321,888.8934575018324,0.9911329499514293,4999992,4999992,1.0,2077212,4500732,129600.61543107033,129601.20210146904
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,5,1004,882.548993700906,897.380624687815,1.0168054477346506,4999992,4999992,1.0,3701196,3443652,129600.83516001701,129600.24183177948
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,6,1005,917.8678361435656,925.4167083923664,1.008224356439504,4999992,4999992,1.0,3268164,4818396,129600.37211346626,129600.75309801102
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,7,1006,910.5704530587199,897.3858893686871,0.9855205452299225,4999992,4999992,1.0,3263088,3569100,129600.71179819107,129600.69688224792
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,8,1007,918.5952638426766,899.6794617018063,0.979407903692273,4999992,4999992,1.0,1770492,1309620,129600.9678349495,129601.31861233711
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,9,1008,863.9676460686686,887.2078328459263,1.026899371617685,4999992,4999992,1.0,3635172,4867176,129601.33277702332,129600.62513685226
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2a_Hurink_sdata_63_workers.fjs,10,1009,872.4441696936525,903.1308739367514,1.0351732584262374,4999992,4999992,1.0,4799772,4914012,129600.56726431847,129600.70194578171
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,1,1000,107.80667189628281,107.39342833146043,0.9961668089965717,4999992,4999992,1.0,3513336,4099476,129600.34606647491,129600.32682847977
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,2,1001,106.94356808901725,107.41412989227813,1.004400094476642,4999992,4999992,1.0,4608312,4792092,129600.82195568085,129600.3935470581
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,3,1002,109.4267527714723,109.87891594324996,1.0041321081026864,4999992,4999992,1.0,2694324,4084788,129600.63616681099,129600.15315079689
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,4,1003,107.6752699159837,109.36656501070256,1.0157073680524649,4999992,4999992,1.0,2201184,2071896,129600.41830396652,129600.22818827629
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,5,1004,108.33397526582938,107.60894210845849,0.9933074258967068,4999992,4999992,1.0,4615656,4974240,129600.6925213337,129600.52001976967
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,6,1005,107.1813997016854,106.97200358204817,0.9980463390082606,4999992,4999992,1.0,1429992,3236820,129600.08750081062,129600.44088315964
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,7,1006,109.73389312279215,109.3372144428114,0.9963850851483336,4999992,4999992,1.0,4907772,2602620,129600.422778368,129600.22158193588
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,8,1007,113.53378414746928,113.3446894150548,0.9983344628752191,4999992,4999992,1.0,4974420,4353120,129600.36043691635,129600.07010412216
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,9,1008,113.49303065882084,113.67835623097798,1.0016329246922153,4999992,4999992,1.0,3124092,2554884,129600.64437818527,129600.00309205055
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_1_workers.fjs,10,1009,108.84580993600588,109.80317701741374,1.0087956264184237,4999992,4999992,1.0,4253376,1845588,129600.5403702259,129600.18399095535
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,1,1000,1262.3610854336098,1256.7603743987424,0.9955633050642213,4999992,4999992,1.0,4557564,4633548,129600.08512067795,129600.30147504807
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,2,1001,1256.1653273218449,1249.1344401589304,0.9944028966490387,4999992,4999992,1.0,4699320,4770504,129600.76433992386,129600.6428744793
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,3,1002,1348.6626164974423,1366.4931815373075,1.0132209233219294,4999992,4999992,1.0,2315820,546936,129600.80901741982,129600.0963730812
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,4,1003,1221.8168176169818,1216.0915546700733,0.9953141396776032,4999992,4999992,1.0,2228376,4991100,129600.34685587883,129600.03475308418
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,5,1004,1254.701982561864,1242.1288378595564,0.9899791784208106,4999992,4999992,1.0,4847184,3472548,129600.64660525322,129600.16996216774
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,6,1005,1269.865699754693,1270.1579361692156,1.0002301317490339,4999992,4999992,1.0,2401992,3623964,129600.83617711067,129600.1078414917
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,7,1006,1351.607109255668,1325.013899392346,0.9803247484559571,4999992,4999992,1.0,2467080,4031808,129600.75192713737,129600.25099658966
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,8,1007,1360.0208539209007,1376.5195360800992,1.0121311979236445,4999992,4999992,1.0,2925984,3888756,129600.103890419,129600.12648272514
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,9,1008,1274.6492344313606,1252.6174708896763,0.9827154302952114,4999992,4999992,1.0,3898008,2785068,129600.42564249039,129600.49740171432
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2b_Hurink_edata_6_workers.fjs,10,1009,1274.5992875767934,1294.2259632776706,1.0153983105844901,4999992,4999992,1.0,4101876,3789540,129600.82530903816,129600.61852383614
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,1,1000,2330.351390335103,2368.2317725141,1.0162552232835367,4999992,4999992,1.0,3066504,4157184,129600.38318490982,129600.22796416283
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,2,1001,2308.7866348074326,2142.046235053552,0.9277800740700374,4999992,4999992,1.0,4849644,3791280,129600.19692754745,129601.19728064537
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,3,1002,2311.8199569154594,2321.176071069682,1.0040470773367256,4999992,4999992,1.0,4770804,3958536,129600.84563565254,129600.88279771805
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,4,1003,2215.9867347885834,2161.6136048415215,0.9754632421334195,4999992,4999992,1.0,4710396,4921896,129600.48745512962,129600.21471190453
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,5,1004,2315.086192567939,2153.547157999814,0.9302233173491726,4999992,4999992,1.0,4988304,4859796,129601.16322731972,129600.88730573654
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,6,1005,2340.5464776920426,2395.4712661618596,1.0234666514821689,4999992,4999992,1.0,4827144,4211040,129600.02428340912,129601.08204507828
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,7,1006,2508.025171614942,2582.945035806952,1.0298720543318027,4999992,4999992,1.0,4624356,4354032,129600.98663425446,129600.47791981697
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,8,1007,2347.19688555491,2351.9737273188903,1.0020351261512734,4999992,4999992,1.0,4361556,4159104,129600.00742292404,129600.86265969276
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,9,1008,2275.9894801249125,2260.2464053088493,0.993082975578956,4999992,4999992,1.0,4008000,3586848,129600.14099240303,129600.60215711594
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_28_workers.fjs,10,1009,2393.4025610458166,2361.4583133012998,0.986653207335686,4999992,4999992,1.0,4869876,4945608,129600.32387566566,129600.11419916153
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,1,1000,4509.214419500516,4730.077223732563,1.048980328652571,4999992,4999992,1.0,4989708,4683816,129601.69811987877,129600.37562251091
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,2,1001,4837.841299763957,4631.412065298881,0.9573303005050728,4999992,4999992,1.0,3733956,4717848,129600.06809520721,129602.51852607727
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,3,1002,4630.767747495419,4504.795027386838,0.9727965799673901,4999992,4999992,1.0,4722276,4917408,129600.79441380501,129600.65897607803
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,4,1003,4904.574291438695,5058.217789692631,1.031326571711256,4999992,4999992,1.0,4845024,4824648,129602.03040289879,129602.37937355042
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,5,1004,4714.025628487639,4759.76361598942,1.0097025326348206,4999992,4999992,1.0,4581516,4377216,129602.07602190971,129602.12318849564
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,6,1005,4577.04258064921,4637.673762001287,1.0132468029920485,4999992,4999992,1.0,4294152,4914756,129600.37500715256,129601.53676962852
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,7,1006,4892.463440184419,5115.351348170443,1.0455573987851041,4999992,4999992,1.0,4963476,4729740,129600.65421557426,129600.37292265892
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,8,1007,4640.1133517307635,4652.260909788384,1.0026179442476528,4999992,4999992,1.0,4898160,4900404,129600.07001757622,129602.01364946365
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,9,1008,5319.7162205063,5129.239978366647,0.9641942851377279,4999992,4999992,1.0,4992252,4973436,129601.30636954308,129600.29929351807
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_38_workers.fjs,10,1009,4688.253564742817,4970.955436175967,1.0603000387093309,4999992,4999992,1.0,3957792,4987560,129600.35633730888,129600.63426494598
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,1,1000,13647.541005173845,14087.387611429642,1.0322290005275712,4999992,4999992,1.0,4711776,1935480,129600.21035647392,129600.10010385513
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,2,1001,13390.504006422618,13924.052014046134,1.039845252080699,4999992,4999992,1.0,3360144,4766112,129600.12192749977,129600.0961136818
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,3,1002,14143.646328071356,14091.23701434778,0.9962944977194772,4999992,4999992,1.0,3655572,3409872,129600.16587352753,129600.75242972374
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,4,1003,13590.387440993776,13896.3602426126,1.0225139130835883,4999992,4999992,1.0,4458984,4863120,129600.54031443596,129600.6948633194
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,5,1004,12913.459385125878,13212.749894577331,1.0231766330404217,4999992,4999992,1.0,3844596,1035540,129600.22125077248,129600.48635816574
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,6,1005,13333.71344875437,13731.443235290379,1.0298288836088016,4999992,4999992,1.0,2410464,4594440,129600.56106448174,129600.60782623291
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,7,1006,13669.824329858006,13696.553811503212,1.0019553639461791,4999992,4999992,1.0,4223172,3960180,129600.5073390007,129600.09884142876
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,8,1007,13735.785334098044,13789.741236206659,1.00392812648103,4999992,4999992,1.0,3905544,2518656,129600.30111956596,129600.58249378204
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,9,1008,13274.229331931623,12986.737155802393,0.978342081567202,4999992,4999992,1.0,3169092,3910356,129600.75403690338,129600.59857559204
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2c_Hurink_rdata_50_workers.fjs,10,1009,13761.97760019487,13738.30641186751,0.998279957356781,4999992,4999992,1.0,3878808,2256936,129600.78037905693,129600.11916518211
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,1,1000,2468.3465136109025,2530.1950469274984,1.0250566656567675,4999992,4999992,1.0,3806904,2727660,129600.19618940353,129600.25721907616
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,2,1001,2523.1248041405875,2557.2395966653457,1.0135208502047834,4999992,4999992,1.0,4903692,4997208,129600.07823395729,129600.94376349449
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,3,1002,2476.769478558443,2530.18532723585,1.02156674213722,4999992,4999992,1.0,4107144,4968684,129600.42896986008,129600.27054858208
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,4,1003,2701.741093999681,2519.366410866108,0.9324973501204054,4999992,4999992,1.0,4734060,2568924,129600.24359750748,129600.29697394371
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,5,1004,2494.4002860982378,2457.5829245797026,0.9852399946697709,4999992,4999992,1.0,4959300,4067784,129600.44028306007,129600.63583636284
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,6,1005,2573.495173560201,2601.6623904053686,1.010945121302171,4999992,4999992,1.0,3963024,4861068,129600.92774820328,129600.86090707779
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,7,1006,2657.820426087615,2683.5796428012786,1.009691857456142,4999992,4999992,1.0,4017384,4862628,129600.02898693085,129600.3769800663
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,8,1007,2408.686942392527,2486.1132166624902,1.0321445983316773,4999992,4999992,1.0,4935120,4894608,129600.74856519699,129600.52887558937
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,9,1008,2520.5429918207856,2621.5167934186093,1.0400603369692505,4999992,4999992,1.0,4956924,4596744,129600.74139285088,129600.88853597641
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_18_workers.fjs,10,1009,2719.5229853671153,2652.1640566185956,0.9752313442059668,4999992,4999992,1.0,3072168,4891668,129600.2245323658,129600.26271772385
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,1,1000,3017.6981561631055,2976.2572872428905,0.986267390979585,4999992,4999992,1.0,4732728,4826604,129600.09560751915,129601.62031316757
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,2,1001,3160.681486133162,3031.0411032725588,0.9589834080310295,4999992,4999992,1.0,4975320,3088656,129601.06725502014,129601.10306191444
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,3,1002,3120.007077053773,3045.5952709272806,0.9761501162373132,4999992,4999992,1.0,3628656,4751484,129601.20020866394,129600.53699827194
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,4,1003,3425.5456570487518,3316.405544105767,0.9681393495023466,4999992,4999992,1.0,4982976,4764144,129600.34781932831,129600.67983412743
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,5,1004,2898.4449085439733,3116.0753048829633,1.075085227839751,4999992,4999992,1.0,4873356,4376172,129600.7887711525,129601.20341801643
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,6,1005,2870.496555303656,2973.0494441278393,1.0357265326219265,4999992,4999992,1.0,4970604,4956804,129600.96275568008,129601.23570489883
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,7,1006,3499.86258281384,3471.376301457009,0.9918607429055318,4999992,4999992,1.0,4596636,2989260,129601.08748054504,129600.03610801697
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,8,1007,2963.575528855195,2936.185814973296,0.9907578822894116,4999992,4999992,1.0,4123020,4965336,129601.01642870903,129601.36980223656
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,9,1008,3055.340871033135,3462.8345470341724,1.1333709373852114,4999992,4999992,1.0,4846380,4628184,129600.55836939812,129600.75626516342
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_30_workers.fjs,10,1009,2857.4867261115833,3081.0357828930514,1.0782327542377317,4999992,4999992,1.0,3853164,4567944,129600.78856086731,129600.07246947289
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,1,1000,1266.5169628797173,1183.6384640343388,0.9345618722255916,4999992,4999992,1.0,3817548,3645264,129600.15983557701,129600.66987204552
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,2,1001,1197.4111939887446,1255.13435507373,1.0482066322536217,4999992,4999992,1.0,4821204,4122060,129600.73973941803,129600.83034658432
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,3,1002,1308.3606037039985,1201.4685983641534,0.9183008071037668,4999992,4999992,1.0,3963516,4015932,129600.81871128082,129600.58653664589
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,4,1003,1308.7168268302096,1298.1439212833998,0.9919211663439691,4999992,4999992,1.0,4951200,4109388,129600.89076590538,129600.47435688972
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,5,1004,1193.2750461254382,1223.2513845113326,1.0251210636501848,4999992,4999992,1.0,3521280,3507360,129600.41394495964,129600.34381914139
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,6,1005,1204.322383462781,1201.2895811624496,0.9974817355037351,4999992,4999992,1.0,4468080,4729560,129600.58150720596,129600.18196058273
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,7,1006,1290.5639453957212,1261.1081426996866,0.9771760223109265,4999992,4999992,1.0,3965040,3524424,129600.03502821922,129600.58612418175
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,8,1007,1204.3902548218134,1214.5928890741575,1.0084712029273712,4999992,4999992,1.0,4148328,3226656,129600.09416556358,129600.04893136024
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,9,1008,1248.493955976532,1241.4568122775515,0.9943634939798517,4999992,4999992,1.0,2202684,4055244,129600.50961852074,129600.08456921577
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,2d_Hurink_vdata_5_workers.fjs,10,1009,1207.4183040731134,1224.158060109264,1.0138640900006903,4999992,4999992,1.0,4969968,3605976,129600.56014728546,129600.60129356384
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,1,1000,6654.2149019140725,7369.166097003058,1.107443358176384,4999992,4999992,1.0,4928868,4253520,129603.01872444153,129603.07128429413
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,2,1001,7350.654384814708,7207.5569005590705,0.9805326877357676,4999992,4999992,1.0,4845432,4498668,129602.32127428055,129602.01793932915
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,3,1002,7319.099400302278,7343.971644058516,1.0033982656056306,4999992,4999992,1.0,4751028,4999272,129602.90202188492,129601.29585909843
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,4,1003,7521.076374479568,6925.165139308266,0.9207678255743631,4999992,4999992,1.0,4612296,4982556,129600.93787670135,129600.6498465538
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,5,1004,6838.538163511186,7418.689231653002,1.0848355385712936,4999992,4999992,1.0,4983108,4825320,129602.80247616768,129600.92315125465
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,6,1005,7108.625028755792,6715.585776226353,0.9447095252683159,4999992,4999992,1.0,4980072,4985472,129603.13990020752,129602.94903612137
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,7,1006,7700.106497167922,7234.868774077497,0.9395803521338909,4999992,4999992,1.0,4825344,4869840,129601.17946386337,129601.60296988487
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,8,1007,7875.824286202929,6832.405119830626,0.8675161953269842,4999992,4999992,1.0,4934448,4876596,129601.25682282448,129601.23693966866
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,9,1008,6930.5639905480475,6847.184278866735,0.9879692746802388,4999992,4999992,1.0,4968708,4996992,129603.28049445152,129600.9057469368
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_15_workers.fjs,10,1009,7343.73629119693,7196.656495410483,0.9799720755274458,4999992,4999992,1.0,4917504,4178076,129603.06002616882,129603.29706692696
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_18_workers.fjs,1,1000,7190.847226805619,6792.227854409703,0.9445657292078231,4999992,4999992,1.0,4285992,4999728,129602.59011936188,129601.37415003777
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_18_workers.fjs,2,1001,7420.632328661491,7026.669047674613,0.9469097425208318,4999992,4999992,1.0,4917084,4811928,129601.28600978851,129600.60735487938
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_18_workers.fjs,3,1002,6346.774982401756,6493.953146659698,1.0231894410414795,4999992,4999992,1.0,4922640,4976496,129603.18819713593,129600.65249657631
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_18_workers.fjs,4,1003,7186.897430219449,7150.345323083303,0.9949140630583578,4999992,4999992,1.0,4951092,4580052,129601.2008049488,129602.05697536469
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_18_workers.fjs,5,1004,6425.410451641662,6961.742776758987,1.083470515876584,4999992,4999992,1.0,4129356,4990248,129600.78757166862,129600.64149975777
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_18_workers.fjs,6,1005,6896.075405953261,6559.770359279058,0.9512324000425115,4999992,4999992,1.0,4998516,4998996,129601.35270833969,129601.01539111137
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_18_workers.fjs,7,1006,7167.820454113197,6961.1751708110205,0.9711704158014177,4999992,4999992,1.0,4371168,4990968,129602.57303285599,129601.34968996048
rl_effect_without_pipeline,hpo_plain_ga,hpo_rl_only,3_DPpaulli_18_workers.fjs,8,1007,6796.899456150619,7102.996862471247,1.0450348586580365,4999992,4999992,1.0,4999476,4982964,129601.55497050285,129601.59408402443
