Instance;SuccessfulRuns;BestFitness;MeanFitness;StdFitness;BestRun;BestSeed;MeanRuntimeSeconds;MeanFunctionEvaluations
2a_Hurink_sdata_40_workers.fjs;10;3471.271984260472;3664.571350358985;119.24516039610535;9;1008;127362.12563970088;1108387
