Instance;SuccessfulRuns;BestFitness;MeanFitness;StdFitness;BestRun;BestSeed;MeanRuntimeSeconds;MeanFunctionEvaluations
2d_Hurink_vdata_30_workers.fjs;10;2815.774176967616;2940.190807253153;109.8197295379372;6;1005;112937.84560461044;1205848
