variant,instance,successful_runs,missing_runs,median_fitness,mean_fitness,fitness_stdev,mean_runtime_s,mean_function_evaluations,mean_final_robust_stdev,mean_final_R
competition_no_rl,2d_Hurink_vdata_18_workers.fjs,10,0,2489.636475784442,2486.2139573905943,67.76955715238564,56091.50022649765,1455215,35.90885475908043,2.1254711848244674
competition_no_rl,2d_Hurink_vdata_30_workers.fjs,10,0,2924.098329713539,2940.190807253153,109.8197295379372,111659.84488406181,1205848,40.911072860486115,2.1328379174040504
competition_no_rl,2d_Hurink_vdata_5_workers.fjs,10,0,1168.9156979577347,1188.204311159145,43.169158821328885,18269.915206217767,4008091,28.07318157430381,2.1295666871804806
competition_no_rl,3_DPpaulli_15_workers.fjs,10,0,6430.239353032676,6482.117205264671,307.6160508661217,129600.97383835315,380974,57.58662086043589,2.122477683077767
competition_no_rl,3_DPpaulli_18_workers.fjs,10,0,6490.408574020632,6552.283839831928,321.2473390550324,129600.6332034111,634855,61.299303174446294,2.1242306147207066
competition_no_rl,3_DPpaulli_1_workers.fjs,10,0,6412.460163978758,6446.745930192993,194.27031707456595,129600.77803266048,1468519,63.267273698166534,2.1097772839204807
competition_no_rl,3_DPpaulli_9_workers.fjs,10,0,5690.904328834167,5809.23629260141,255.16955902116385,129600.90116536617,1529345,57.82473171141226,2.127255506097656
competition_no_rl,4_ChambersBarnes_10_workers.fjs,10,0,2298.6803132097884,2270.011249302438,96.01206926829053,65271.51511867046,2463962,38.18251826157438,2.12577350047994
competition_no_rl,5_Kacem_3_workers.fjs,10,0,16.835863948497682,16.87169400566727,0.9022848115015276,12082.907692456245,3045638,0.7522517915938125,2.1098891257959362
competition_no_rl,5_Kacem_4_workers.fjs,10,0,30.79290816573601,31.275165695173897,1.749020174990074,19557.235724043847,3597754,0.9090765176389439,2.172283481914533
competition_no_rl,6_Fattahi_14_workers.fjs,10,0,1225.3550704966983,1238.7358945552592,40.30467763664564,10071.412123465538,3622796,40.98063593362738,2.1241645202534656
competition_no_rl,6_Fattahi_20_workers.fjs,10,0,2839.476328126015,2836.716884584292,107.72546070147312,17245.936037921907,3920906,71.81690916986639,2.1236837752742015
hpo_no_rl,0_BehnkeGeiger_42_workers.fjs,10,0,184.0975000921445,184.24102302611013,7.989724077967579,129600.78484816551,3618865.2,4.530587858416108,2.118288345684932
hpo_no_rl,0_BehnkeGeiger_46_workers.fjs,10,0,283.68909401007284,285.6297746469123,12.381680929981224,129601.18080477715,3625256.4,5.283900021750786,2.1328566190385327
hpo_no_rl,0_BehnkeGeiger_60_workers.fjs,10,0,1871.3287582374073,1884.180167261746,90.03814291675329,129601.84463984966,289615.2,17.572879914281465,2.106473364630762
hpo_no_rl,1_Brandimarte_12_workers.fjs,10,0,1103.0525717991518,1118.4170829269456,47.23593680021647,129601.29999184608,1931240.4,12.027160890133235,2.1176763732257062
hpo_no_rl,1_Brandimarte_14_workers.fjs,10,0,1478.416176413982,1493.475978368101,45.504985385396374,129601.24277057647,936762,14.15547365947396,2.1108264141040114
hpo_no_rl,1_Brandimarte_7_workers.fjs,10,0,368.95521394753905,370.314639947832,11.758042227164145,129600.42667775154,2830322.4,6.223079911405006,2.12693217330159
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,10,0,2832.3318069547167,2788.5857042623497,101.75077623909226,129600.58954002857,1298019.6,42.31413942244017,2.107995233321523
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,10,0,113.07410936989601,113.98308083311562,3.2121637179662414,129600.41370940208,3065318.4,2.6414142862635694,2.1111332381202863
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,10,0,5096.064604845183,5091.37651507975,157.196750115005,129601.4154826641,692172,55.7305136282217,2.119178582320526
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,10,0,3477.315886547409,3489.58018235432,118.15026931672544,129600.95053641796,1492869.6,44.406322886230626,2.1276398268588133
hpo_no_rl,2a_Hurink_sdata_54_workers.fjs,10,0,19177.04366048726,18913.54931709,629.0607872846525,129600.69694409371,3567618,343.3617982639496,2.104051502582066
hpo_no_rl,2a_Hurink_sdata_61_workers.fjs,10,0,1998.862351105839,2025.0768655430925,68.61215006732363,129600.68927559853,1907762.4,31.335751415384,2.114091028699566
hpo_no_rl,2a_Hurink_sdata_63_workers.fjs,10,0,894.0137648565251,893.3057241615193,28.83882706270506,129600.7849183321,3973910.4,14.464599128617436,2.1184191339197085
hpo_no_rl,2b_Hurink_edata_1_workers.fjs,10,0,107.61394198103216,107.73028961547142,0.40930711554002525,129600.38837344646,2452466.4,2.691358965698734,2.112358619911204
hpo_no_rl,2b_Hurink_edata_6_workers.fjs,10,0,1259.4319323132618,1250.7853721837498,30.42165004861416,129600.51005132198,3166064.4,24.802384372252824,2.1109539976722083
hpo_no_rl,2c_Hurink_rdata_28_workers.fjs,10,0,2073.291867593205,2079.044256244544,83.75054560712204,129600.46162247658,3251667.6,32.20247911144503,2.1335735628558896
hpo_no_rl,2c_Hurink_rdata_38_workers.fjs,10,0,4330.072068947751,4363.56425365472,259.4164874990726,129601.08364973069,638071.2,48.0456689851854,2.125144795694238
hpo_no_rl,2c_Hurink_rdata_50_workers.fjs,10,0,12984.758185000464,13030.191543673287,347.0260915339542,129600.5505325079,2813395.2,258.92280952159297,2.122166904792033
hpo_no_rl,2d_Hurink_vdata_18_workers.fjs,10,0,2405.983650768681,2408.938025541388,62.63691467287426,129600.88286914825,2674204.8,37.07169006490831,2.1258075438559176
hpo_no_rl,2d_Hurink_vdata_30_workers.fjs,10,0,2778.2787638174195,2793.389112694264,82.41159217486855,129600.9114314556,1626052.8,43.032150996344015,2.13732790605068
hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,10,0,1157.0797678681758,1168.8143900685168,33.45183707045532,129600.50592398643,2501616,24.25443050941562,2.123984910145117
hpo_no_rl,3_DPpaulli_15_workers.fjs,10,0,6140.802149049347,6183.137180983843,166.762237231103,129601.49203586578,644114.4,53.22066868550261,2.1251862554811054
hpo_no_rl,3_DPpaulli_18_workers.fjs,10,0,6141.669383502262,6084.273826512623,279.7473017885933,129601.79660031796,752370,56.82298221406693,2.127408933352238
hpo_no_rl,3_DPpaulli_1_workers.fjs,10,0,6206.6408773414405,6172.253973167464,212.2121223521341,129601.05820944309,1538558.4,55.342010076396136,2.1112529331277483
hpo_no_rl,3_DPpaulli_9_workers.fjs,10,0,5485.157360311327,5513.042031204676,230.6262735181415,129601.38481771946,1378531.2,57.59333874338798,2.126931008822475
hpo_no_rl,4_ChambersBarnes_10_workers.fjs,10,0,2251.291777613901,2283.764041401661,94.9570466160503,129601.13960242271,1814488.8,36.10750900000268,2.1266659999385884
hpo_no_rl,5_Kacem_3_workers.fjs,10,0,16.860441943627244,16.653797490555547,1.5438824558543727,129600.45459268094,3553156.8,0.6755409175794704,2.137067304697393
hpo_no_rl,5_Kacem_4_workers.fjs,10,0,32.36109532463876,31.946616661142258,2.7127610535112345,129600.3626559019,3880041.6,1.0110528809543644,2.1574149658437793
hpo_no_rl,6_Fattahi_14_workers.fjs,10,0,1214.6712448739886,1216.1773997048228,27.999739835487972,129600.48869297505,1791256.8,39.03495432063703,2.1193238530997234
hpo_no_rl,6_Fattahi_20_workers.fjs,10,0,2850.8090521508634,2858.3870968968954,85.85571865762762,129600.41249184609,3533294.4,67.59248312659254,2.1240497188916554
competition_with_rl,0_BehnkeGeiger_42_workers.fjs,10,0,188.39669827800014,189.30375141756022,6.244073842360362,19839.116460728645,4031985,5.248961281802389,2.1175227681013875
competition_with_rl,0_BehnkeGeiger_46_workers.fjs,10,0,290.1145686763424,291.08767561182685,11.841505838862275,36548.02496130466,4210195,6.258169205298006,2.1355431285671735
competition_with_rl,0_BehnkeGeiger_60_workers.fjs,10,0,1900.5317466741367,1880.5024036331588,107.09608374124491,129600.88563041687,173874,17.45556726772309,2.110051229592866
competition_with_rl,1_Brandimarte_12_workers.fjs,10,0,1173.768994182421,1172.7572080789214,56.99877223389253,109490.03655400276,1657003,13.135735871746553,2.116287411371721
competition_with_rl,1_Brandimarte_14_workers.fjs,10,0,1467.7972837290363,1474.7449098415975,53.58517388035235,129600.76284208297,1092881,15.877865773905906,2.1075793463522774
competition_with_rl,1_Brandimarte_7_workers.fjs,10,0,379.66504315179475,382.1859011655845,15.192400533854256,61769.60417563915,2212676,6.4008174984400315,2.119580285644807
competition_with_rl,2a_Hurink_sdata_18_workers.fjs,10,0,2864.790194136387,2833.673605150204,98.97743399849413,58146.22854132652,1857803,38.760840063795065,2.108480603367854
competition_with_rl,2a_Hurink_sdata_1_workers.fjs,10,0,111.96386451173458,113.53148230566586,4.043811239688084,13048.70902428627,2467024,2.502030123235792,2.1106049554873407
competition_with_rl,2a_Hurink_sdata_38_workers.fjs,10,0,5189.465792786106,5177.1551601811425,121.41194860008277,129600.72585065365,378579,52.39561445000898,2.1166653959512054
competition_with_rl,2a_Hurink_sdata_40_workers.fjs,10,0,3615.1392608003266,3645.4302584339093,120.12905170579843,127085.1817523241,2292069,41.77652909277211,2.1207666292227394
competition_with_rl,2a_Hurink_sdata_54_workers.fjs,10,0,18655.29993609325,18458.91281395247,740.5647243172424,22658.223932433128,3254773,358.04652196395955,2.1122128429333564
competition_with_rl,2a_Hurink_sdata_61_workers.fjs,10,0,2038.0725787746605,2046.9732526634289,97.37956324613948,33134.33345098495,4225093,32.36646185408379,2.1103288937150215
competition_with_rl,2a_Hurink_sdata_63_workers.fjs,10,0,885.9009691743643,882.4669910449772,15.916930462809585,33964.77350561619,2781060,13.071218045254271,2.112731215510045
competition_with_rl,2b_Hurink_edata_1_workers.fjs,10,0,107.88237796505317,109.11304983155712,2.5280129031908922,13911.241859602927,3171226,2.6313851981399887,2.1105627230262343
competition_with_rl,2b_Hurink_edata_6_workers.fjs,10,0,1244.6363664198725,1246.0095432934418,29.018745350694157,18517.777696847916,2879205,25.764287525990696,2.1115695771338308
competition_with_rl,2c_Hurink_rdata_28_workers.fjs,10,0,2271.3364377802363,2258.7139025603237,113.71274877205174,83426.36907806396,1928122,37.481599099097004,2.132081000308836
competition_with_rl,2c_Hurink_rdata_38_workers.fjs,10,0,4551.056028587973,4567.142401986373,153.78146364027623,129600.53219606876,616877,49.32593390137308,2.1229110240807327
competition_with_rl,2c_Hurink_rdata_50_workers.fjs,10,0,12957.58901031104,13047.774071665772,250.5410670324929,19445.320569992065,3372936,271.7201366693621,2.11795170736738
competition_with_rl,2d_Hurink_vdata_18_workers.fjs,10,0,2427.2438921551757,2463.795847723326,74.77592212146094,59019.97341601849,1852706,37.21314883958667,2.1261992478350593
competition_with_rl,2d_Hurink_vdata_30_workers.fjs,10,0,2956.731159298646,2980.9719430114937,157.131221759614,110242.52764260769,1648968,40.78087024170263,2.1336456027941573
competition_with_rl,2d_Hurink_vdata_5_workers.fjs,10,0,1181.4653877460382,1185.445419262407,39.1111419577374,18173.88496005535,2543333,26.62428314999477,2.12197724780166
competition_with_rl,3_DPpaulli_15_workers.fjs,10,0,6469.517402469588,6528.981445733116,311.02519567667997,129600.50498828889,467592,60.38088704506692,2.1260722976965103
competition_with_rl,3_DPpaulli_18_workers.fjs,10,0,6713.259750521707,6633.467633649469,269.85234486071187,129600.43376727104,315437,56.311616706279025,2.1204648623183027
competition_with_rl,3_DPpaulli_1_workers.fjs,10,0,6500.033273558771,6467.162069031501,167.99698466310997,120564.0201789856,2029193,58.84666316897552,2.109254515327101
competition_with_rl,3_DPpaulli_9_workers.fjs,10,0,5732.122834293207,5698.395557425421,308.22990510085435,129600.9059492588,1337881,55.652418892119975,2.1230759092095863
competition_with_rl,4_ChambersBarnes_10_workers.fjs,10,0,2276.866458236503,2242.743504808876,90.24738585339112,68233.97262654305,1584990,35.53486450963047,2.127299629378694
competition_with_rl,5_Kacem_3_workers.fjs,10,0,16.067791848278866,16.10586556150248,0.9514620836605334,11959.299621105194,3102076,0.6189652699174304,2.149071490201763
competition_with_rl,5_Kacem_4_workers.fjs,10,0,33.53025724083095,33.5336206235525,2.5295865910190685,20606.933212280273,3886681,1.0325782096996476,2.163705644381118
competition_with_rl,6_Fattahi_14_workers.fjs,10,0,1209.7068251376531,1236.07780732853,48.98501712222923,10126.77255821228,2632622,38.79907159061778,2.1181042767197944
