Instance;SuccessfulRuns;BestFitness;MeanFitness;StdFitness;BestRun;BestSeed;MeanRuntimeSeconds;MeanFunctionEvaluations
2a_Hurink_sdata_61_workers.fjs;10;1900.6553435783205;2032.3338972433025;103.7088922313696;1;1000;34293.776157045366;3606775
