rank,status,config_id,parent_config_id,source,score,successful_runs,failed_runs,expected_runs,best_fitness,mean_fitness,median_fitness,std_fitness,mean_runtime_s,mean_function_evaluations,params
11,ok,R0024_32fc97c1ad,,random screening,0.9738407253480923,16,0,16,119.35650488733428,3453.532448045466,1583.8252589358078,5937.018328806253,2309.588349878788,200503,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":5,""ga.population_size"":280,""ga.restart_generations"":800,""ls.interval"":20,""ls.min_predicted_improvement"":1.0,""ls.neighbors_per_origin"":200,""ls.origin_count"":3,""ls.random_k"":2,""ls.real_eval_limit_per_origin"":16,""ls.top_k"":6,""ls.uncertain_k"":6,""ls.use"":true,""stoch.internal_simulations"":16,""sur.max_training_samples"":5000,""sur.min_real_per_generation"":4,""sur.min_samples_leaf"":7,""sur.n_estimators"":400,""sur.random_fraction"":0.005,""sur.retrain_interval_real_candidates"":75,""sur.top_fraction"":0.015,""sur.uncertain_fraction"":0.0025,""sur.warmup_real_candidates"":800}"
12,ok,R0013_e36c5d0307,,random screening,0.974441095998234,15,1,16,112.8144927539981,3423.7737106186055,1453.0201264371015,5869.386023731178,2628.633730061849,186215.46666666667,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":6,""ga.population_size"":360,""ga.restart_generations"":800,""ls.interval"":20,""ls.min_predicted_improvement"":1.0,""ls.neighbors_per_origin"":128,""ls.origin_count"":2,""ls.random_k"":4,""ls.real_eval_limit_per_origin"":8,""ls.top_k"":10,""ls.uncertain_k"":6,""ls.use"":true,""stoch.internal_simulations"":8,""sur.max_training_samples"":3000,""sur.min_real_per_generation"":5,""sur.min_samples_leaf"":5,""sur.n_estimators"":200,""sur.random_fraction"":0.005,""sur.retrain_interval_real_candidates"":150,""sur.top_fraction"":0.01,""sur.uncertain_fraction"":0.01,""sur.warmup_real_candidates"":1200}"
13,ok,R0019_3295d3187b,,random screening,0.9773493958405965,16,0,16,113.11989142574792,3479.003731364035,1826.0762831558975,5951.080565687691,3268.6103457063437,157436.5,"{""ga.elitism_rate"":0.1,""ga.offspring_ratio"":4,""ga.population_size"":360,""ga.restart_generations"":400,""ls.interval"":15,""ls.min_predicted_improvement"":2.0,""ls.neighbors_per_origin"":256,""ls.origin_count"":2,""ls.random_k"":3,""ls.real_eval_limit_per_origin"":10,""ls.top_k"":10,""ls.uncertain_k"":2,""ls.use"":true,""stoch.internal_simulations"":8,""sur.max_training_samples"":8000,""sur.min_real_per_generation"":6,""sur.min_samples_leaf"":3,""sur.n_estimators"":300,""sur.random_fraction"":0.005,""sur.retrain_interval_real_candidates"":100,""sur.top_fraction"":0.015,""sur.uncertain_fraction"":0.0075,""sur.warmup_real_candidates"":600}"
14,ok,R0044_d45a795276,,random screening,0.9788568312345473,16,0,16,112.01933733705873,3534.6504417076308,1718.9939152852676,6173.713435819682,2937.9418155550957,177465,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":5,""ga.population_size"":160,""ga.restart_generations"":1200,""ls.use"":false,""stoch.internal_simulations"":10,""sur.max_training_samples"":8000,""sur.min_real_per_generation"":4,""sur.min_samples_leaf"":3,""sur.n_estimators"":400,""sur.random_fraction"":0.005,""sur.retrain_interval_real_candidates"":50,""sur.top_fraction"":0.015,""sur.uncertain_fraction"":0.005,""sur.warmup_real_candidates"":600}"
15,ok,R0026_2e159c9c16,,random screening,0.9794490192158497,16,0,16,113.71035767596855,3574.068526587337,1681.6294301644898,6293.401097973813,2245.2380368858576,179357,"{""ga.elitism_rate"":0.1,""ga.offspring_ratio"":5,""ga.population_size"":160,""ga.restart_generations"":800,""ls.use"":false,""stoch.internal_simulations"":16,""sur.max_training_samples"":5000,""sur.min_real_per_generation"":4,""sur.min_samples_leaf"":3,""sur.n_estimators"":500,""sur.random_fraction"":0.0025,""sur.retrain_interval_real_candidates"":100,""sur.top_fraction"":0.02,""sur.uncertain_fraction"":0.0025,""sur.warmup_real_candidates"":1000}"
16,ok,R0031_2827484a46,,random screening,0.9806425054078004,16,0,16,119.12827527538967,3436.8641787709425,1788.9290479785566,5834.839362902911,2992.234085202217,135109.5,"{""ga.elitism_rate"":0.1,""ga.offspring_ratio"":5,""ga.population_size"":280,""ga.restart_generations"":400,""ls.interval"":10,""ls.min_predicted_improvement"":1.0,""ls.neighbors_per_origin"":256,""ls.origin_count"":2,""ls.random_k"":1,""ls.real_eval_limit_per_origin"":16,""ls.top_k"":8,""ls.uncertain_k"":6,""ls.use"":true,""stoch.internal_simulations"":8,""sur.max_training_samples"":8000,""sur.min_real_per_generation"":5,""sur.min_samples_leaf"":5,""sur.n_estimators"":200,""sur.random_fraction"":0.0025,""sur.retrain_interval_real_candidates"":100,""sur.top_fraction"":0.02,""sur.uncertain_fraction"":0.01,""sur.warmup_real_candidates"":800}"
17,ok,R0030_6bc57f8715,,random screening,0.9809455011903019,16,0,16,114.5471168882652,3555.1735322614168,1701.3843693719625,6145.406344211888,7200.465510740876,146103.75,"{""ga.elitism_rate"":0.05,""ga.offspring_ratio"":6,""ga.population_size"":160,""ga.restart_generations"":800,""ls.interval"":10,""ls.min_predicted_improvement"":2.0,""ls.neighbors_per_origin"":256,""ls.origin_count"":2,""ls.random_k"":1,""ls.real_eval_limit_per_origin"":10,""ls.top_k"":10,""ls.uncertain_k"":4,""ls.use"":true,""stoch.internal_simulations"":12,""sur.max_training_samples"":8000,""sur.min_real_per_generation"":5,""sur.min_samples_leaf"":5,""sur.n_estimators"":200,""sur.random_fraction"":0.0025,""sur.retrain_interval_real_candidates"":75,""sur.top_fraction"":0.01,""sur.uncertain_fraction"":0.0075,""sur.warmup_real_candidates"":600}"
18,ok,R0032_540e3144e3,,random screening,0.9813040906726753,16,0,16,119.29245840056043,3550.4287918400223,1768.4809582414255,6259.8111750593125,1910.9048890024424,193260,"{""ga.elitism_rate"":0.05,""ga.offspring_ratio"":5,""ga.population_size"":240,""ga.restart_generations"":800,""ls.use"":false,""stoch.internal_simulations"":16,""sur.max_training_samples"":3000,""sur.min_real_per_generation"":6,""sur.min_samples_leaf"":5,""sur.n_estimators"":400,""sur.random_fraction"":0.0075,""sur.retrain_interval_real_candidates"":150,""sur.top_fraction"":0.03,""sur.uncertain_fraction"":0.0025,""sur.warmup_real_candidates"":800}"
19,ok,R0015_ab0ff57241,,random screening,0.9818273275257868,16,0,16,119.82867895046203,3423.557079559005,1687.3914460362528,5911.7214784293465,7200.637336492538,193606.5,"{""ga.elitism_rate"":0.05,""ga.offspring_ratio"":5,""ga.population_size"":240,""ga.restart_generations"":1200,""ls.interval"":20,""ls.min_predicted_improvement"":5.0,""ls.neighbors_per_origin"":256,""ls.origin_count"":2,""ls.random_k"":1,""ls.real_eval_limit_per_origin"":12,""ls.top_k"":10,""ls.uncertain_k"":4,""ls.use"":true,""stoch.internal_simulations"":12,""sur.max_training_samples"":5000,""sur.min_real_per_generation"":6,""sur.min_samples_leaf"":2,""sur.n_estimators"":500,""sur.random_fraction"":0.005,""sur.retrain_interval_real_candidates"":100,""sur.top_fraction"":0.015,""sur.uncertain_fraction"":0.005,""sur.warmup_real_candidates"":800}"
20,ok,R0039_6cbc50ac7b,,random screening,0.9818666605182311,16,0,16,111.9468000722821,3508.270431079947,1790.6471079278667,6003.137876483662,7200.48385386169,147936,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":4,""ga.population_size"":200,""ga.restart_generations"":400,""ls.interval"":10,""ls.min_predicted_improvement"":2.0,""ls.neighbors_per_origin"":200,""ls.origin_count"":4,""ls.random_k"":2,""ls.real_eval_limit_per_origin"":12,""ls.top_k"":8,""ls.uncertain_k"":2,""ls.use"":true,""stoch.internal_simulations"":12,""sur.max_training_samples"":8000,""sur.min_real_per_generation"":4,""sur.min_samples_leaf"":2,""sur.n_estimators"":500,""sur.random_fraction"":0.01,""sur.retrain_interval_real_candidates"":150,""sur.top_fraction"":0.02,""sur.uncertain_fraction"":0.01,""sur.warmup_real_candidates"":600}"
21,ok,R0014_a3d5cb2fd7,,random screening,0.9839899019514975,16,0,16,112.49209195346383,3503.2690338662096,1791.9786396244317,5974.675815722774,3032.0437971949577,103707.5,"{""ga.elitism_rate"":0.1,""ga.offspring_ratio"":4,""ga.population_size"":200,""ga.restart_generations"":400,""ls.use"":false,""stoch.internal_simulations"":8,""sur.max_training_samples"":5000,""sur.min_real_per_generation"":8,""sur.min_samples_leaf"":7,""sur.n_estimators"":400,""sur.random_fraction"":0.0025,""sur.retrain_interval_real_candidates"":100,""sur.top_fraction"":0.02,""sur.uncertain_fraction"":0.0075,""sur.warmup_real_candidates"":800}"
22,ok,R0021_3831014473,,random screening,0.9842395701738639,16,0,16,113.16393562548254,3419.1620827089914,1729.0728382300179,5711.893564267469,3623.639411151409,141386,"{""ga.elitism_rate"":0.05,""ga.offspring_ratio"":5,""ga.population_size"":360,""ga.restart_generations"":800,""ls.use"":false,""stoch.internal_simulations"":8,""sur.max_training_samples"":5000,""sur.min_real_per_generation"":4,""sur.min_samples_leaf"":7,""sur.n_estimators"":500,""sur.random_fraction"":0.0025,""sur.retrain_interval_real_candidates"":75,""sur.top_fraction"":0.015,""sur.uncertain_fraction"":0.0025,""sur.warmup_real_candidates"":600}"
23,ok,R0043_6b60897ff5,,random screening,0.9842647153821434,16,0,16,111.59871196007448,3499.22155700569,1741.7327450114635,5991.999349291071,3488.230929374695,129714,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":6,""ga.population_size"":280,""ga.restart_generations"":800,""ls.use"":false,""stoch.internal_simulations"":8,""sur.max_training_samples"":3000,""sur.min_real_per_generation"":8,""sur.min_samples_leaf"":2,""sur.n_estimators"":400,""sur.random_fraction"":0.005,""sur.retrain_interval_real_candidates"":150,""sur.top_fraction"":0.01,""sur.uncertain_fraction"":0.005,""sur.warmup_real_candidates"":800}"
24,ok,R0037_ef78205118,,random screening,0.9844649415832425,16,0,16,113.38933530046425,3434.5606510277844,1765.4313769260275,5729.749289099243,2519.7389229238033,175503.125,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":5,""ga.population_size"":360,""ga.restart_generations"":400,""ls.interval"":10,""ls.min_predicted_improvement"":0.0,""ls.neighbors_per_origin"":256,""ls.origin_count"":3,""ls.random_k"":1,""ls.real_eval_limit_per_origin"":8,""ls.top_k"":10,""ls.uncertain_k"":4,""ls.use"":true,""stoch.internal_simulations"":10,""sur.max_training_samples"":8000,""sur.min_real_per_generation"":5,""sur.min_samples_leaf"":7,""sur.n_estimators"":500,""sur.random_fraction"":0.0075,""sur.retrain_interval_real_candidates"":100,""sur.top_fraction"":0.02,""sur.uncertain_fraction"":0.01,""sur.warmup_real_candidates"":1000}"
25,ok,R0001_364a0a67bd,,random screening,0.9845043628461935,16,0,16,113.56219720383322,3584.231431587634,1667.9091792885076,6254.325888097862,2707.972267046571,164948.75,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":5,""ga.population_size"":280,""ga.restart_generations"":800,""ls.interval"":10,""ls.min_predicted_improvement"":2.0,""ls.neighbors_per_origin"":200,""ls.origin_count"":2,""ls.random_k"":3,""ls.real_eval_limit_per_origin"":8,""ls.top_k"":4,""ls.uncertain_k"":6,""ls.use"":true,""stoch.internal_simulations"":10,""sur.max_training_samples"":5000,""sur.min_real_per_generation"":6,""sur.min_samples_leaf"":3,""sur.n_estimators"":300,""sur.random_fraction"":0.01,""sur.retrain_interval_real_candidates"":100,""sur.top_fraction"":0.01,""sur.uncertain_fraction"":0.0075,""sur.warmup_real_candidates"":1000}"
26,ok,C1_sparse_literature_start,,literature-informed sparse start,0.9848347187528689,16,0,16,113.69065879073419,3636.354990369005,1787.1340984930175,6382.510926651401,2925.6831982433796,134750,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":4,""ga.population_size"":160,""ga.restart_generations"":400,""ls.interval"":15,""ls.min_predicted_improvement"":2.0,""ls.neighbors_per_origin"":128,""ls.origin_count"":3,""ls.random_k"":2,""ls.real_eval_limit_per_origin"":10,""ls.top_k"":6,""ls.uncertain_k"":4,""ls.use"":true,""stoch.internal_simulations"":8,""sur.max_training_samples"":3000,""sur.min_real_per_generation"":5,""sur.min_samples_leaf"":5,""sur.n_estimators"":300,""sur.random_fraction"":0.0075,""sur.retrain_interval_real_candidates"":75,""sur.top_fraction"":0.02,""sur.uncertain_fraction"":0.0075,""sur.warmup_real_candidates"":600}"
27,ok,C2_stronger_memetic_search,,stronger local-search hypothesis,0.9851570398568307,16,0,16,117.35057914742492,3451.9017307214467,1683.224206601968,5929.910802992096,2762.8132930248976,161661.875,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":4,""ga.population_size"":280,""ga.restart_generations"":800,""ls.interval"":10,""ls.min_predicted_improvement"":1.0,""ls.neighbors_per_origin"":256,""ls.origin_count"":4,""ls.random_k"":2,""ls.real_eval_limit_per_origin"":12,""ls.top_k"":10,""ls.uncertain_k"":6,""ls.use"":true,""stoch.internal_simulations"":10,""sur.max_training_samples"":5000,""sur.min_real_per_generation"":6,""sur.min_samples_leaf"":5,""sur.n_estimators"":400,""sur.random_fraction"":0.005,""sur.retrain_interval_real_candidates"":100,""sur.top_fraction"":0.015,""sur.uncertain_fraction"":0.005,""sur.warmup_real_candidates"":800}"
28,ok,R0028_f28f810924,,random screening,0.9860915177046082,16,0,16,112.08449968172951,3562.4924459742297,1705.4410119203453,6219.61633743458,7201.056651458144,177234.75,"{""ga.elitism_rate"":0.08,""ga.offspring_ratio"":6,""ga.population_size"":280,""ga.restart_generations"":400,""ls.interval"":15,""ls.min_predicted_improvement"":5.0,""ls.neighbors_per_origin"":200,""ls.origin_count"":3,""ls.random_k"":2,""ls.real_eval_limit_per_origin"":16,""ls.top_k"":10,""ls.uncertain_k"":6,""ls.use"":true,""stoch.internal_simulations"":12,""sur.max_training_samples"":3000,""sur.min_real_per_generation"":5,""sur.min_samples_leaf"":2,""sur.n_estimators"":500,""sur.random_fraction"":0.01,""sur.retrain_interval_real_candidates"":150,""sur.top_fraction"":0.01,""sur.uncertain_fraction"":0.0025,""sur.warmup_real_candidates"":1200}"
