Instance;SuccessfulRuns;BestFitness;MeanFitness;StdFitness;BestRun;BestSeed;MeanRuntimeSeconds;MeanFunctionEvaluations
2a_Hurink_sdata_1_workers.fjs;10;110.34870632042231;113.97424319784827;3.9421083186482186;4;1003;13839.41297841072;3097665
